AudioLoudness,VocalContent,InstrumentalScore,TrackDurationMs,MoodScore,LivePerformanceLikelihood,RhythmScore,BeatsPerMinute,AcousticQuality
-4.534813,0.124878065,0.142473083,287103.7074,0.458390543,0.206160018,0.677203179,160.9544572,0.351506281
-6.621273255,0.103771625,0.16702563,190375.4223,0.588325821,0.172964125,0.606210853,129.0394044,0.123901357
-7.028925735,0.028876441,0.196503453,186141.7124,0.329562241,0.0243,0.773235459,96.15805021,0.840796981
-13.66108148,0.05242053,0.266598809,241987.465,0.957264482,0.0243,0.653483878,105.9013355,0.357255298
-6.646769485,0.15140973,0.155108884,241588.44,0.345447641,0.0243,0.795471397,135.8493371,0.217604121
-4.011249592,0.0235,1.07e-06,184126.0753,0.096117546,0.234536832,0.38977935,134.5894127,0.437405557
-14.22875544,0.077463557,0.239734923,254629.5029,0.311007712,0.111916728,0.626416989,119.3957759,0.135725032
-3.806864821,0.238651796,0.165960093,288659.6737,0.292300808,0.068337119,0.517017545,136.4684335,5.36e-06
-7.888517269,0.069998685,0.209104478,237947.7797,0.497062712,0.0243,0.591273821,112.7487586,0.521790517
-12.19496256,0.049086232,0.085556337,132714.3865,0.706665107,0.354538191,0.894456015,120.8383022,5.36e-06
-7.027822946,0.089015238,0.333166166,187472.8302,0.63822365,0.20705587,0.665772815,142.191432,0.995
-12.3831291,0.0235,1.07e-06,205815.558,0.251315894,0.142868825,0.944382053,117.4390636,0.366707727
-6.305322256,0.053122057,1.07e-06,221056.7578,0.545022461,0.042602812,0.309786188,100.7866011,0.714509178
-10.98675863,0.209866746,1.07e-06,209903.3874,0.624354211,0.058230104,0.592272068,135.9290181,0.09381735
-6.358592965,0.0235,0.280858017,193925.5858,0.978,0.277746703,0.700340976,125.3695402,0.449218215
-1.357,0.0235,0.236137359,229113.3876,0.461220885,0.318016541,0.975,120.5129709,0.405166865
-1.357,0.0235,1.07e-06,201922.0164,0.614832873,0.176445299,0.624469933,155.2518757,0.511061554
-6.597674958,0.191151865,0.345853876,295405.1934,0.555324416,0.467802248,0.757545692,125.8457609,0.324286048
-4.859114377,0.0235,0.049093201,301765.7959,0.634406493,0.092756529,0.668826875,124.4234882,0.702229464
-9.83919716,0.082879744,1.07e-06,208746.1166,0.560390028,0.190634446,0.334122993,121.8997478,0.881666269
-11.75079039,0.0235,0.649866836,262738.6127,0.178204366,0.523923592,0.349280882,152.3754354,0.038695717
-3.086752824,0.0235,0.175020156,317437.8783,0.580137741,0.202710717,0.975,85.02335616,0.215123565
-4.178148896,0.127117023,0.236805553,280081.4095,0.588015962,0.222103017,0.560983773,143.1246101,5.36e-06
-6.056057968,0.062409724,1.07e-06,295593.8541,0.33185617,0.079544194,0.577988399,156.4021466,0.195791593
-6.447743574,0.185661505,0.20314722,208923.8115,0.231255715,0.328326797,0.208145984,131.5086425,0.494269382
-8.299639216,0.102166336,0.243496653,249910.5487,0.796246375,0.0243,0.49686858,85.97482469,0.908207125
-1.357,0.150677209,1.07e-06,180115.0051,0.584392213,0.282807366,0.425914392,124.9711936,0.197599455
-7.497309938,0.037388992,0.010632918,249578.5733,0.0256,0.307262748,0.678733848,85.03701225,0.175244824
-1.357,0.077093508,0.232234466,253581.3283,0.687596416,0.066534143,0.424429065,130.7150641,0.786300702
-7.081483136,0.146036886,1.07e-06,229755.3681,0.111220035,0.188042741,0.646341039,88.86551135,0.533492017
-10.00158336,0.085810652,0.191317241,192596.8447,0.782509244,0.028824769,0.824784412,134.1709978,5.36e-06
-6.671676458,0.176607537,0.26644737,245144.1826,0.095014334,0.321723865,0.975,95.61933356,5.36e-06
-9.775227347,0.0235,0.008635658,136253.5535,0.640551174,0.0243,0.387513816,186.9492857,0.496140206
-1.976334502,0.090264733,0.160716392,209248.2549,0.57754208,0.0243,0.50380222,74.95469688,0.278331349
-8.132541729,0.125672341,0.383242822,301762.0583,0.433521382,0.191738492,0.622662919,119.2825113,0.269123512
-13.59493213,0.0235,1.07e-06,201371.4903,0.562326292,0.0243,0.815907654,87.67133495,0.219674775
-1.357,0.03425606,0.259186233,153192.7949,0.767557004,0.241868076,0.640465775,103.4811816,0.004433136
-15.69426544,0.177290863,0.431649481,230705.8028,0.456362105,0.10757639,0.350266356,101.4348586,0.16308142
-11.0797138,0.125063923,0.69297297,109468.4918,0.705086419,0.07220552,0.512312985,104.9156412,0.585994114
-10.75664856,0.141871969,1.07e-06,127925.3511,0.752317355,0.0243,0.887653873,77.02279724,5.36e-06
-1.357,0.11919221,0.123236598,350639.2189,0.364295938,0.0243,0.522232678,125.757529,0.074131798
-1.357,0.168228428,0.367486143,387356.103,0.711989613,0.039471411,0.314910963,120.9159784,0.106673306
-4.118768716,0.127962896,0.105057857,255981.8324,0.828760098,0.212015,0.766134352,114.6534613,0.48576382
-1.357,0.0235,1.07e-06,301550.2824,0.528174851,0.152512545,0.458255877,131.2453374,0.232034281
-1.357,0.045272392,0.146002843,213399.4579,0.847759819,0.335445441,0.302461749,129.2002001,0.037126536
-16.67367191,0.127302824,1.07e-06,294397.0345,0.831462975,0.168597535,0.639681448,110.8379662,5.36e-06
-9.24286633,0.051406892,0.021138565,194236.7344,0.430519689,0.24614086,0.579789109,143.0751002,0.692595803
-5.486700129,0.0235,0.048724225,166863.6774,0.248311878,0.077640234,0.230535296,114.8904827,0.105833766
-4.257994447,0.067204816,0.184221904,219616.6744,0.633175114,0.0243,0.855547501,103.1703585,0.382709003
-2.523178138,0.027314401,0.207023587,201015.1473,0.464624802,0.10484836,0.783247519,139.168433,0.317319135
-2.59173268,0.051673487,0.006655706,212679.6092,0.661488391,0.174517093,0.762337043,103.4813607,0.755877267
-16.53228147,0.050824803,0.022364598,220944.0319,0.220056892,0.427048463,0.600497033,137.8921864,0.16516287
-9.552783944,0.0235,0.221340738,148406.8141,0.696672363,0.089793879,0.630546847,104.9406488,0.390730603
-2.87326578,0.112019988,0.147044664,264171.8966,0.515662072,0.179487101,0.582606237,111.5490777,0.524012876
-8.3862557,0.040869749,0.07023055,204480.4261,0.654927258,0.207632052,0.969783841,94.19666617,0.599315286
-13.14898798,0.0235,1.07e-06,220650.0614,0.788222177,0.03804198,0.601205785,128.6289391,0.111921977
-14.76596293,0.142150697,1.07e-06,276053.1944,0.445145492,0.162907783,0.332463894,137.9777574,0.002118269
-9.075602885,0.156601258,0.376289388,309359.818,0.877537753,0.281450803,0.572848481,164.590841,0.173749833
-4.259306851,0.035084595,1.07e-06,227899.0328,0.422689373,0.350886849,0.480174379,176.1179158,0.288564262
-5.581591688,0.102256234,0.21212071,139165.9218,0.616692146,0.06054149,0.641611323,93.7116598,5.36e-06
-12.55645492,0.041634055,1.07e-06,194472.5063,0.978,0.13431576,0.518998757,112.6814467,0.117993969
-2.451051654,0.065904765,1.07e-06,222240.0082,0.60706654,0.0243,0.566604015,102.9451338,0.310145976
-13.73669844,0.053877832,1.07e-06,187225.9363,0.399949229,0.178493205,0.710185509,137.5343654,0.310952139
-10.82388894,0.062401024,0.256660096,332811.3436,0.612189947,0.0243,0.727975548,87.32330891,0.12564656
-4.334311109,0.053167245,0.132194253,150994.5363,0.978,0.098471704,0.510519166,148.0155211,0.132891733
-12.41188907,0.031709809,0.091920335,315146.1112,0.81671759,0.167423052,0.791819636,139.0993028,0.083057148
-1.885096854,0.136604361,0.543526448,248740.4424,0.397965083,0.32264875,0.727017999,88.82397519,0.783793031
-1.357,0.0235,0.184361299,290361.6238,0.0256,0.208638604,0.766143223,178.7207789,0.004959391
-3.824040873,0.120544586,0.095996611,151399.8557,0.584906612,0.0243,0.684784259,110.3680512,0.623694503
-3.239745248,0.043509189,0.220163254,216608.0353,0.444689971,0.11161633,0.786885173,118.3760975,5.36e-06
-1.357,0.031897053,0.026026065,296366.5161,0.369002955,0.119197904,0.602532264,138.7461676,0.434629727
-14.61784203,0.059210476,0.047141545,234329.3921,0.0256,0.202377758,0.344046241,103.6491803,0.072729454
-7.553429768,0.0235,0.032333993,276700.8846,0.635944298,0.444960839,0.512036677,103.871177,0.273400478
-4.725227641,0.0235,0.04919207,240638.6351,0.65476669,0.414659101,0.168066067,102.6720231,0.349039062
-13.36235992,0.0235,0.366347555,188867.1175,0.357948781,0.0243,0.486359256,96.86592993,5.36e-06
-10.67483701,0.0235,1.07e-06,241294.3785,0.419962839,0.523662286,0.677047449,133.2372497,0.877633631
-9.444179831,0.045004727,0.331994908,336260.8761,0.870773509,0.276659355,0.558979387,126.8290103,0.241456982
-6.337519296,0.063693707,1.07e-06,253864.183,0.572601132,0.088847217,0.807945589,97.36379199,0.233869505
-6.393851731,0.060292556,0.2770332,186789.8693,0.606254256,0.374098395,0.86709496,106.3159036,0.460299848
-6.72498665,0.22396931,0.142396682,260319.3471,0.947593406,0.231950426,0.745514568,144.7405283,0.10169828
-8.398892523,0.086497128,0.026156058,402460.5878,0.928419003,0.263676466,0.499309404,90.53763551,0.666766684
-6.119490561,0.030572165,0.574626424,300830.9065,0.489925263,0.165565557,0.611728358,95.86147866,0.167077763
-11.66544301,0.096573603,0.17581453,110514.1011,0.471278358,0.234093241,0.939023092,68.77720274,5.36e-06
-11.86862047,0.141306306,1.07e-06,152145.7256,0.539699753,0.253182729,0.760672065,150.1591373,0.252383802
-8.811567114,0.0235,0.197893324,166624.913,0.293242448,0.178590427,0.771824273,144.1987171,5.36e-06
-9.951789683,0.0235,1.07e-06,197931.7869,0.712320413,0.389345553,0.622789983,120.8633185,0.564681347
-5.979766915,0.0235,1.07e-06,254483.9241,0.572922638,0.05503687,0.62625593,154.4696911,0.525725018
-1.357,0.117991206,0.394708165,205701.2611,0.219024519,0.273275892,0.975,113.1594791,0.281874947
-13.51005191,0.15777225,0.065956102,214633.8375,0.56625404,0.19572027,0.887780385,107.2045912,0.45587432
-1.357,0.159890668,1.07e-06,296342.4677,0.296163711,0.3996392,0.837451417,130.0617415,0.494568366
-6.178125162,0.0235,0.349810794,190491.4752,0.557370329,0.0243,0.975,113.7258386,0.544871824
-5.696588984,0.145688537,1.07e-06,309721.63,0.447772981,0.217438948,0.653473688,111.3340762,0.683502696
-6.29076765,0.122251845,0.263696555,330067.8522,0.526894388,0.231720036,0.555708663,117.8000346,0.507739804
-13.24831663,0.096067516,1.07e-06,151343.0886,0.147032151,0.160694431,0.690201258,104.9271223,0.125308391
-10.81870101,0.0235,1.07e-06,138962.8358,0.424417042,0.0243,0.515686774,103.8283255,5.36e-06
-8.421857967,0.0235,1.07e-06,210817.4524,0.742078513,0.382067712,0.686346193,167.7824363,5.36e-06
-1.357,0.083406391,0.619840245,124377.1334,0.357130695,0.0243,0.515049557,135.5838662,0.238813157
-10.43501907,0.074470576,1.07e-06,170695.0559,0.640752998,0.0243,0.449604804,112.9144165,0.42709768
-10.57046433,0.118787999,0.213202034,260560.1503,0.722431481,0.082044926,0.841853303,141.2462863,0.377001707
-4.516717517,0.0235,0.128982829,301829.4547,0.177614642,0.325329837,0.516825841,142.9223419,0.55257722
-20.77446473,0.067029374,0.199413187,265472.2844,0.483946079,0.081153838,0.34467853,140.555965,0.02588975
-11.64295845,0.139939685,1.07e-06,294290.3784,0.284022381,0.0243,0.330814163,140.2689998,0.609477579
-9.083794502,0.098430019,0.063637061,320110.6264,0.448299296,0.068420602,0.915999854,144.4555919,5.36e-06
-9.165238651,0.143714551,1.07e-06,221756.5642,0.365213855,0.038834732,0.670070893,113.6169486,0.144542328
-8.688771437,0.0235,0.196939152,195723.5852,0.332976711,0.181844769,0.434610492,146.7136869,0.354007835
-12.14980207,0.0235,0.088629036,327806.9881,0.57412491,0.030153746,0.466019969,131.819068,0.236359316
-1.357,0.0235,0.256804008,267370.9979,0.409257164,0.298130066,0.874697564,139.8433228,0.384247559
-1.357,0.0235,1.07e-06,219358.7668,0.326530678,0.530120889,0.403081224,137.5339573,0.518709065
-1.357,0.091353618,0.237520606,245698.5745,0.529182279,0.225238965,0.931602314,131.3158381,0.273310251
-9.113429161,0.079009714,0.403533977,371483.8196,0.302237785,0.152768303,0.616090155,94.37813838,0.050495757
-15.4761442,0.118247765,0.539270568,279752.0548,0.289321915,0.0243,0.135612934,152.9336565,5.36e-06
-9.631706617,0.07390945,0.567396562,176489.3278,0.613364279,0.091341452,0.457166102,127.2078029,0.301187157
-15.74433928,0.114670063,0.57589634,131490.8702,0.592438973,0.037911215,0.730859528,144.6390012,0.382434167
-6.713833043,0.039650217,1.07e-06,331896.8457,0.915667267,0.319096704,0.794558906,82.64632698,0.134290027
-4.5169179,0.106885382,0.244452255,248604.9655,0.691452527,0.073388865,0.478027628,108.1844802,0.094649215
-12.5457819,0.146921553,0.210255579,296769.6099,0.508388355,0.05595849,0.665609471,83.85708166,0.719051378
-5.624784311,0.0235,0.653349758,298856.869,0.0256,0.268528704,0.377584296,140.5376142,0.209027435
-19.37110649,0.0235,1.07e-06,238160.5386,0.456437876,0.32524515,0.468193543,64.78126723,5.36e-06
-4.116225201,0.096318767,0.199257115,265548.9803,0.326557439,0.047416915,0.450190495,71.60239634,0.266792431
-9.830484191,0.0235,0.448659448,228023.7868,0.579628491,0.337659729,0.391026065,152.0869556,0.483797799
-7.745252147,0.152262439,1.07e-06,258068.9157,0.327767408,0.0243,0.646021133,85.28521868,5.36e-06
-3.920145254,0.113470878,0.020818764,122864.726,0.502608523,0.094541327,0.169745977,149.6256276,0.710190709
-16.39468888,0.078610138,1.07e-06,221804.2313,0.978,0.180657605,0.878578348,119.1033871,5.36e-06
-9.896141434,0.084747942,0.035658579,225207.8362,0.242246043,0.345601306,0.486047781,123.2450272,0.05894605
-9.966715412,0.049943995,0.507363356,248374.0027,0.305114546,0.215595801,0.975,97.92714334,5.36e-06
-6.884450391,0.147973697,1.07e-06,343077.6422,0.437004551,0.090395674,0.874001135,96.15830444,0.270570957
-12.10250982,0.0235,0.549273197,232696.8652,0.495565944,0.149338977,0.750127442,163.9418374,0.109020252
-1.999120314,0.104771238,1.07e-06,284494.5352,0.543004356,0.37910826,0.422151018,143.6083227,0.748483998
-10.1780138,0.0235,0.173749018,235660.5039,0.182289141,0.1411999,0.62308659,119.8847587,0.101855916
-12.32764114,0.107972971,1.07e-06,242386.1667,0.88926931,0.19106643,0.720326537,134.7994669,0.10229158
-5.560040447,0.086619701,1.07e-06,131678.9891,0.608342429,0.18184337,0.285095414,129.238022,5.36e-06
-5.833270551,0.10990386,0.127556288,279514.6947,0.29594774,0.309876,0.60340345,98.6487445,5.36e-06
-1.357,0.0235,0.018554104,238392.1466,0.70802605,0.179190029,0.425075741,146.0902769,0.287038831
-9.481280036,0.0235,0.105282383,321752.9767,0.546122536,0.044182982,0.537863354,123.3207045,0.640018651
-14.28250285,0.134620919,0.278571929,266376.6299,0.742732235,0.123215154,0.778801843,91.66092526,0.373912371
-13.57647619,0.049363745,0.11547305,254373.2073,0.20886098,0.049478344,0.604874599,130.110765,5.36e-06
-10.28799249,0.064507633,1.07e-06,322542.3944,0.939233345,0.161024861,0.741158001,79.22913421,0.077933646
-1.357,0.075426565,0.586081641,151669.6459,0.572952592,0.3837961,0.76063828,128.7605183,0.123902412
-5.809198295,0.077699275,0.058639398,256199.5528,0.414216961,0.173159275,0.147617589,133.9880819,0.742791603
-6.372003344,0.037509683,0.260847637,241832.2055,0.579133576,0.060472355,0.683816036,126.8400162,0.6728407
-5.485836548,0.080585765,1.07e-06,198108.7361,0.35548375,0.163309677,0.713127629,122.6762987,0.335589579
-9.121344252,0.0235,0.156913201,364723.2281,0.494131617,0.370924082,0.496737254,109.8139489,0.355065535
-4.18065199,0.105681805,0.312344443,113046.3686,0.57938949,0.145755796,0.656635621,80.06493942,0.329564411
-2.018878526,0.076976956,0.061117339,175235.4904,0.802993656,0.347479583,0.765658908,174.1499099,0.414544104
-5.649340591,0.0235,0.208487159,247756.7532,0.376541236,0.0243,0.32989857,125.4896853,0.335325031
-10.29770751,0.0235,1.07e-06,177229.8571,0.449047005,0.143604962,0.845748376,166.4154999,0.309607357
-6.724368152,0.109163219,0.226073448,115443.8034,0.618381704,0.087941535,0.544117231,121.1656461,0.399107425
-2.604837966,0.075804812,1.07e-06,283368.4369,0.456055878,0.0243,0.618438954,123.1218744,0.226569978
-12.91401355,0.105576735,1.07e-06,327748.3298,0.52743961,0.17837164,0.627958609,145.4281324,0.490821965
-6.550865309,0.07306631,1.07e-06,167457.6866,0.274341377,0.372243193,0.677787401,134.2022906,5.36e-06
-10.8766816,0.143614608,0.224073044,121085.3784,0.524655215,0.28298196,0.534451918,109.4532102,0.598717778
-4.937096506,0.057370608,0.072724541,314744.3964,0.571709585,0.0243,0.707806259,128.5126584,0.123115387
-15.21508879,0.058610741,0.393871762,249443.5032,0.895901358,0.103666196,0.918064315,86.38190556,0.587342001
-11.53551423,0.065980165,1.07e-06,210950.0192,0.83208905,0.389867997,0.869514255,116.5845116,0.163518201
-6.021584075,0.089510276,0.266117581,223052.6532,0.32487659,0.426853772,0.357157378,92.87820128,0.887766936
-14.10284978,0.122586095,0.129449697,212162.1482,0.917519878,0.082936645,0.402471797,56.50609965,0.523952266
-1.357,0.060707385,1.07e-06,245623.4199,0.189823524,0.318283535,0.516018707,153.2709736,0.014112732
-5.652321058,0.106543801,0.278885624,151678.3782,0.244897404,0.261989777,0.525665827,114.6571438,0.14593565
-13.53191293,0.09531982,0.407717299,266277.5269,0.474916071,0.131081587,0.731401389,104.5878298,0.422842938
-7.346935988,0.10871006,1.07e-06,259989.3513,0.701549685,0.096222608,0.894750162,122.8366143,0.19099863
-2.336756555,0.110829876,1.07e-06,220041.7007,0.819845689,0.0243,0.609975216,91.41906617,0.2182443
-11.17297943,0.033184807,1.07e-06,295406.4025,0.77674354,0.283435589,0.87250361,118.7754512,0.292857937
-13.41663005,0.079149341,1.07e-06,266074.5939,0.144107714,0.12676651,0.255602637,100.8591462,5.36e-06
-13.30161925,0.104190295,1.07e-06,188348.0119,0.49366806,0.0243,0.237536932,126.6895846,5.36e-06
-6.626765678,0.049996667,0.210849185,109130.957,0.407212113,0.166771351,0.391896738,109.0537406,0.27118865
-1.357,0.235841677,0.083029239,189096.5673,0.829556421,0.05415506,0.737067025,114.2064758,0.599404577
-6.574007828,0.089660866,1.07e-06,230093.1719,0.978,0.136661202,0.638106031,131.6228346,0.464132413
-16.81898097,0.161484448,0.205584686,293564.5556,0.584089459,0.065361264,0.756137513,126.640211,0.459283505
-1.357,0.024679139,0.32204182,63973.0,0.375137631,0.0243,0.513411868,119.1602762,0.068389733
-2.766013265,0.115201326,1.07e-06,318511.3214,0.188067289,0.0243,0.740484698,191.7233314,0.483758119
-9.216686223,0.035891721,0.413821628,235857.6269,0.163641426,0.0243,0.459754116,102.0341998,0.947123331
-3.611086237,0.0235,1.07e-06,227860.9467,0.609390172,0.131825496,0.613890448,145.7378275,0.126773069
-13.53255379,0.063835499,1.07e-06,203162.9289,0.342656444,0.200953731,0.536975897,147.6441821,5.36e-06
-10.38854747,0.142281019,0.375776909,267794.9553,0.205317687,0.0243,0.320763766,114.81443,0.667417231
-8.356742979,0.164473129,0.111962504,136773.8326,0.736407037,0.467458284,0.858554781,73.80180112,0.262643738
-11.05955269,0.0235,0.206772663,311109.828,0.0256,0.311729816,0.801196217,106.8873623,0.340568051
-12.56934784,0.203278266,0.070094516,231618.4456,0.48771595,0.073690328,0.440426771,108.2783866,0.097673488
-5.563784584,0.0235,0.095859007,307918.5956,0.186459637,0.312401042,0.688766251,111.7495403,0.488257652
-1.357,0.106030596,0.170078629,193411.4926,0.378649566,0.136857236,0.510166403,147.8100673,0.598924561
-7.750841126,0.104130649,0.236553659,137697.5098,0.726629005,0.37288244,0.754799302,121.896136,0.489660132
-12.30091894,0.09119324,1.07e-06,160039.3719,0.978,0.332038975,0.314254945,148.9585969,0.968969361
-8.986147741,0.0628303,1.07e-06,283164.7185,0.526795851,0.24425682,0.396602611,203.6462037,5.36e-06
